Observation,PC1,PC2,PC3,PC4,PC5,PC6,PC7
93,1.4100762342048272,0.23316844695935252,-0.2791965631299316,-0.2320206774298947,-0.11138733619552418,0.1809955230123409,-0.8833207931633056
94,-0.1493095620053952,0.9172127130826023,1.4878642223440988,-0.3545639434843933,0.6354959497912557,-0.34423055592093277,0.16617524376819384
95,0.22005775656417126,1.1425623366250033,1.3362983444244805,-0.4226741901873393,0.0409489290249235,0.34064512451987217,-0.2309836878471704
96,-1.2687748950912896,1.4667268380885499,-0.21609328157256896,-0.461940710662481,-0.1124317167758691,1.0072409747255424,-0.8935109100455917
97,2.218265798157277,0.08342139207387834,-0.23746506617333188,-0.12544613473196156,0.5522098625924233,0.6369226539687566,-0.6649032664638369
98,-2.3664409918981426,-1.2772686206220318,0.40848530306871295,-1.163799078271847,0.12332628834126108,1.088008540725553,0.5748106817692406
99,-0.7898100324822038,-0.29185275516121795,0.7918574096589966,-1.1025400970563353,0.24214268140048353,1.290444633902486,-0.04531484723496259
100,1.4722944878572048,-0.5067910247186858,-0.7217315920369641,-0.9746995513449248,-0.03342572665284227,0.5942734140274168,-1.0502479365070307
101,1.5453216441136328,1.5006950897755458,-0.7904013189341513,0.32762306647614237,0.8479450807959271,-0.912668636008818,-0.04601362214391664
102,1.3481518662152454,0.9865606770280669,-0.5300262209941831,-0.8548753233719296,-0.3791450372567453,-1.3868687951436947,-0.7244157629484766
103,-1.269746279887165,0.2944618846638829,-1.1261475715120635,-0.1555943695666766,0.07111702034307488,-1.0803630414246403,-0.6614363313350294
104,1.6992464102267162,-0.055308907168858154,1.1099396976868803,-1.4242546764102328,1.1003734331589967,-0.567873928508332,0.38855585045692764
105,1.546766426013007,1.3339695440445387,0.12253980732978963,-0.5481423203585581,0.8452565176093184,-0.20542956522797268,-0.4718240650135049
106,0.06031850390986835,1.203871742223185,-0.9185125471100334,0.6755521130846917,-0.29589161534959185,-1.1255289817962593,-0.6582452204703642
107,-0.5235030670499407,-1.155527505833748,0.4861386108651655,0.8501318834384902,0.10195788486564086,0.2325810915955738,1.366812437996332
108,3.3800841334445066,1.401596143764531,-0.18367039944343067,-1.6641056158267669,0.21180391463326004,0.1544620834097101,0.2232755225491355
109,1.063580623046544,-1.1641858175415702,-0.43447342847287773,-0.23273789532566247,-1.1661928044951442,-0.08225013491353865,-0.38297901005127977
110,-0.3817685685018361,0.5147796108689574,0.1418230569834639,-1.196309016986264,1.1022379873188304,0.5686124052728433,0.3272956916378798
111,2.4607029504284075,0.7502780623136086,0.9209347690245432,-1.8852498340209014,0.1714741569387514,-0.5523090563717733,-0.7707706296926147
112,0.09747666968944922,0.2262058921074445,1.4768721698713243,1.1355063164743384,-0.9060166767800902,0.844445731251801,-0.3646067958936731
113,3.33048037999469,-0.6003426577058253,0.5623658830990053,0.6662063419994166,-1.1251515171329094,0.5300063268421787,0.8952786330530389
114,-0.8954672398124184,1.8454164750651865,-1.3931185824290004,-0.5210244133901757,-0.7878438440860295,-0.38809248787228806,-0.14190155291853326
